x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
2187.8445,1189.4154,2291.817,1309.671,2,0.4519233,,car
543.7297,1127.8151,731.1607,1278.217,5,0.36563927,,bus
542.05536,1125.4948,728.1009,1285.5542,7,0.3089817,,truck
1722.2212,1241.2515,1824.3633,1312.0122,2,0.84227455,,car
1868.3251,1230.5332,1958.6104,1303.637,2,0.6678953,,car
2412.28,1159.391,2594.6802,1311.9146,7,0.60848117,,truck
2296.677,1404.3066,2484.8728,1569.752,2,0.59183604,,car
1870.1694,1213.6481,1972.451,1304.3809,2,0.45404428,,car
543.81683,1127.647,732.0344,1276.8699,5,0.36298594,,bus
2186.652,1190.838,2291.507,1306.4343,2,0.3471549,,car
542.1645,1125.3021,728.4373,1284.6787,7,0.33770597,,truck
2559.546,966.59894,2604.3164,1074.5238,9,0.26000288,,traffic light
1721.0548,1240.5917,1821.1996,1316.9774,2,0.87018484,,car
1865.1844,1236.2051,1957.0858,1311.6691,2,0.8022934,,car
2409.5361,1156.945,2595.797,1311.137,7,0.70567244,,truck
2298.4526,1401.9987,2472.148,1561.3784,2,0.66120416,,car
543.5916,1127.9777,732.1038,1278.1399,5,0.37460777,,bus
2184.4717,1193.9006,2285.4785,1301.4777,2,0.37350994,,car
1868.4261,1216.136,1970.4965,1313.2507,2,0.35055098,,car
541.9034,1125.641,728.8757,1285.5498,7,0.3166073,,truck
1710.0146,1244.1611,1818.1707,1324.2833,2,0.86705345,,car
1860.1853,1242.3777,1957.133,1318.1577,2,0.7778306,,car
2411.4717,1158.9058,2592.868,1309.851,7,0.6617104,,truck
2298.054,1397.8181,2465.6167,1557.508,2,0.61746645,,car
2184.7039,1194.7148,2284.6157,1300.5648,2,0.42247322,,car
543.546,1127.722,732.41364,1278.7269,5,0.3837885,,bus
541.8814,1125.4092,729.3803,1285.9248,7,0.30554754,,truck
1869.2389,1224.3083,1973.3318,1316.7539,2,0.28643396,,car
1706.896,1248.0922,1815.3472,1330.6193,2,0.8623465,,car
1852.1305,1251.882,1953.3662,1322.9766,2,0.77851427,,car
2409.6309,1159.7197,2592.4346,1309.8918,7,0.74145037,,truck
2293.1733,1394.9689,2466.0623,1554.4724,2,0.5666278,,car
2183.6904,1192.2645,2285.4353,1300.6765,2,0.41323152,,car
543.3574,1127.6162,732.4744,1278.5332,5,0.37891752,,bus
541.68896,1125.3916,729.0617,1285.9685,7,0.34464505,,truck
1704.616,1247.2225,1808.7572,1336.8538,2,0.8567665,,car
1848.2095,1255.5758,1950.3984,1332.2012,2,0.7585021,,car
2412.0835,1163.688,2586.739,1308.5394,7,0.7219637,,truck
2292.4072,1393.3059,2463.8005,1545.1128,2,0.71486294,,car
2182.5725,1191.9429,2285.6887,1300.461,2,0.37584415,,car
543.23016,1127.5698,732.141,1277.8126,5,0.36157873,,bus
541.24445,1125.018,728.7893,1285.3488,7,0.32040277,,truck
1912.2224,1221.1067,1970.8074,1269.396,2,0.26739717,,car
1699.8956,1244.2317,1799.8745,1340.6605,2,0.81972307,,car
2290.333,1386.7104,2456.042,1537.2854,2,0.75901157,,car
1849.4528,1252.8466,1948.0499,1336.9941,2,0.7287349,,car
2416.9976,1163.5424,2583.5276,1307.6632,7,0.72809654,,truck
543.05994,1127.6034,732.35364,1277.7477,5,0.3735982,,bus
1903.3564,1217.4866,1974.7896,1264.1005,2,0.32147384,,car
541.03925,1125.0524,729.0685,1285.2979,7,0.3186939,,truck
2183.1628,1192.5322,2281.807,1298.7261,5,0.30056804,,bus
2184.3296,1185.9829,2284.4165,1299.5211,6,0.25336045,,train
2559.4094,963.1853,2605.6875,1074.0586,9,0.2519459,,traffic light
1695.3109,1258.246,1793.9594,1344.2191,2,0.8406583,,car
2282.3843,1388.3534,2448.2463,1532.5493,2,0.7449378,,car
1846.5822,1260.596,1943.2607,1341.2319,2,0.68524486,,car
2418.0483,1162.7303,2582.7556,1308.8972,7,0.6583766,,truck
543.08813,1127.5597,732.2,1278.3862,5,0.38704228,,bus
1900.1034,1211.2761,1971.1571,1263.7241,2,0.38397864,,car
2182.5764,1192.703,2280.9187,1297.0317,2,0.3501608,,car
541.1397,1125.0886,729.2485,1285.5853,7,0.30501872,,truck
2559.57,954.40137,2606.9314,1074.2201,9,0.27886963,,traffic light
1683.9336,1267.6187,1788.2502,1348.1282,2,0.84787565,,car
2279.3555,1379.7711,2440.3335,1527.1392,2,0.6827295,,car
1835.858,1270.0121,1944.4249,1347.0431,2,0.6666358,,car
2416.3113,1158.3931,2582.215,1307.9756,7,0.66530055,,truck
1894.6656,1209.6027,1971.1213,1268.9387,2,0.493693,,car
542.888,1127.4697,731.93005,1277.731,5,0.39154568,,bus
540.87,1125.1514,728.539,1285.0757,7,0.31369913,,truck
2181.1797,1192.805,2280.3599,1296.6636,5,0.27748662,,bus
2559.949,952.63715,2607.9922,1074.6835,9,0.27116063,,traffic light
1678.7554,1272.0073,1780.8916,1353.3131,2,0.833135,,car
1821.5651,1276.7142,1939.055,1352.6206,2,0.7612729,,car
2275.3835,1371.47,2440.1755,1520.8448,2,0.73960674,,car
2411.7603,1156.5194,2580.287,1304.9176,7,0.5886464,,truck
1894.2415,1210.5985,1969.883,1268.8748,2,0.49068147,,car
543.3532,1127.6279,731.7834,1276.6891,5,0.36121655,,bus
2181.762,1189.0724,2281.068,1295.1307,5,0.32924673,,bus
541.18744,1125.1545,728.469,1284.4851,7,0.30520234,,truck
2559.6868,955.49066,2607.994,1074.8212,9,0.28523806,,traffic light
1669.3191,1279.105,1775.2379,1363.5741,2,0.865137,,car
1820.6389,1277.5698,1936.125,1360.2804,2,0.7771079,,car
2410.109,1156.5775,2579.8682,1302.0549,7,0.5694927,,truck
2272.9797,1368.4128,2435.0442,1514.3031,2,0.54697573,,car
1887.2878,1214.8782,1967.172,1268.9701,2,0.4915226,,car
543.0835,1127.7151,732.0361,1277.3392,5,0.380746,,bus
541.03784,1125.3484,728.59717,1284.7595,7,0.2986957,,truck
1511.7147,1050.9673,1645.8776,1150.4543,5,0.27458543,,bus
2559.6624,956.99744,2607.6953,1075.0115,9,0.27142254,,traffic light
2180.9465,1187.1617,2279.7488,1293.3826,5,0.2621045,,bus
1655.8905,1281.2118,1771.0569,1366.8889,2,0.85139835,,car
1814.9359,1280.5807,1925.8986,1365.1055,2,0.8312077,,car
2269.8489,1365.7347,2426.4355,1507.9292,2,0.7433152,,car
2403.8826,1153.5577,2574.4875,1300.5502,7,0.55115396,,truck
1888.9021,1217.6997,1959.0073,1280.0742,2,0.4655281,,car
542.61774,1127.8905,732.0828,1278.9214,5,0.37415928,,bus
540.4679,1125.5453,729.29266,1285.682,7,0.29063228,,truck
1650.0217,1285.0045,1767.5212,1376.3998,2,0.82508093,,car
1810.8479,1292.0065,1923.0732,1371.5222,2,0.77011764,,car
2266.5764,1357.8014,2422.2722,1502.8542,2,0.7649577,,car
2402.0986,1152.02,2576.2012,1298.4257,7,0.6405054,,truck
1882.931,1221.096,1958.2526,1286.2731,2,0.4938882,,car
542.5809,1127.982,731.9621,1279.013,5,0.37961996,,bus
540.4996,1125.7263,728.7181,1285.8605,7,0.34222403,,truck
2178.9866,1183.702,2278.3323,1292.4476,6,0.2777572,,train
1640.7228,1290.9078,1755.7496,1385.6858,2,0.7723136,,car
1805.235,1292.4592,1921.0646,1384.6704,2,0.76372784,,car
2264.6401,1355.231,2417.4133,1496.2511,2,0.7439514,,car
2396.523,1152.1312,2574.5735,1297.3628,7,0.6279515,,truck
1880.9353,1221.2821,1956.6494,1286.7795,2,0.4719784,,car
543.5844,1127.8925,732.1304,1276.7081,5,0.36785194,,bus
541.5752,1125.399,729.063,1284.3093,7,0.30393603,,truck
1509.0514,1050.2743,1654.0171,1150.1499,5,0.27787167,,bus
2178.8408,1182.3678,2277.1626,1292.0153,6,0.26406184,,train
1619.5884,1297.3668,1751.0369,1391.852,2,0.8316203,,car
1801.9138,1297.6316,1915.0364,1388.941,2,0.76882505,,car
2260.927,1348.8938,2415.3801,1492.9515,2,0.7545586,,car
2395.7065,1152.0981,2568.9082,1297.3267,7,0.5391462,,truck
1880.5737,1230.8867,1959.3845,1292.993,2,0.4783458,,car
542.9924,1127.8627,732.3778,1277.2758,5,0.36011475,,bus
540.87286,1125.3772,729.3671,1284.7837,7,0.3188671,,truck
1508.8396,1050.2494,1655.5038,1150.2294,5,0.2797406,,bus
2178.965,1180.3126,2275.664,1290.4355,6,0.27719364,,train
2559.6704,956.755,2606.1829,1075.448,9,0.25112742,,traffic light
1606.8091,1298.197,1747.6157,1399.7501,2,0.9021065,,car
1797.2726,1300.0072,1913.8053,1398.3059,2,0.84963113,,car
2258.5583,1346.8595,2413.341,1488.122,2,0.7007153,,car
2400.2834,1150.1338,2568.736,1297.6655,7,0.5989146,,truck
543.02765,1127.9966,732.24994,1278.0161,5,0.39235237,,bus
540.8978,1125.638,729.00885,1285.4619,7,0.33862606,,truck
1874.2386,1230.6804,1954.1788,1292.2372,2,0.32953396,,car
2178.1562,1177.1686,2274.7407,1288.7073,6,0.31123564,,train
2559.6643,949.7734,2606.6785,1076.3456,9,0.28939036,,traffic light
1510.5767,1050.3928,1652.8448,1150.4663,5,0.28520027,,bus
1257.3596,1081.3975,1408.4491,1216.7615,5,0.25192207,,bus
1601.9956,1303.8601,1742.3628,1408.0625,2,0.8953294,,car
1798.8574,1307.1852,1908.6885,1402.9629,2,0.83539605,,car
2260.9683,1342.7205,2410.621,1482.1307,2,0.8245179,,car
2397.7927,1148.8337,2566.6262,1298.0211,7,0.59446293,,truck
542.8625,1127.9363,732.25836,1278.4482,5,0.379433,,bus
1872.1644,1237.3693,1955.3771,1297.5004,2,0.31509328,,car
540.7557,1125.5886,729.45026,1285.5206,7,0.30186588,,truck
1511.6218,1050.5043,1651.3815,1149.7396,5,0.27674615,,bus
1258.2896,1081.2368,1407.7668,1216.7631,5,0.25773376,,bus
1596.4391,1309.5748,1731.4244,1414.0514,2,0.8942094,,car
2254.3362,1339.5157,2405.9094,1480.4419,2,0.79604864,,car
1790.981,1312.7212,1902.7863,1411.6732,2,0.78847873,,car
2391.951,1149.1384,2566.6538,1296.6244,7,0.5104981,,truck
1865.0632,1241.5331,1953.2175,1305.2952,2,0.4294261,,car
542.9523,1127.9216,731.8607,1277.6598,5,0.37233728,,bus
540.8685,1125.6842,728.57684,1285.09,7,0.31493488,,truck
2559.2715,955.617,2603.644,1076.3135,9,0.27413136,,traffic light
1512.5073,1050.8229,1650.7981,1149.6548,5,0.26832953,,bus
1248.2762,1087.005,1410.2455,1215.422,5,0.26582503,,bus
1589.6364,1317.9823,1722.5731,1426.4349,2,0.87370193,,car
2254.9468,1342.5264,2400.5303,1477.377,2,0.8709804,,car
1780.4594,1319.1566,1903.6725,1425.824,2,0.7165992,,car
2388.959,1148.4559,2564.7715,1293.9076,7,0.6042,,truck
1860.2871,1241.2031,1947.687,1306.0624,2,0.4489431,,car
543.1244,1127.9613,731.9863,1277.0425,5,0.38299015,,bus
541.00586,1125.6562,728.7764,1284.8815,7,0.32593107,,truck
1511.5895,1050.1215,1654.5714,1150.0406,5,0.29291642,,bus
1248.6263,1086.9547,1409.967,1215.2706,5,0.28774983,,bus
2250.3503,1339.8645,2393.6003,1470.6483,2,0.90572673,,car
1577.852,1323.1315,1713.5482,1436.6332,2,0.8293181,,car
1774.3685,1334.0538,1897.1261,1434.894,2,0.74399865,,car
2390.31,1149.1844,2560.6926,1294.0037,7,0.65618485,,truck
1852.3304,1246.0822,1942.6022,1311.9344,2,0.61959547,,car
543.06006,1127.931,731.901,1277.2749,5,0.38767263,,bus
540.9571,1125.5958,728.66327,1285.0233,7,0.33416942,,truck
1511.8193,1049.8999,1656.8009,1149.9569,5,0.2798519,,bus
1248.5695,1086.9779,1409.8442,1215.3052,5,0.27925354,,bus
2252.527,1334.6808,2388.1855,1463.108,2,0.89105725,,car
1561.0488,1331.0925,1702.028,1444.7399,2,0.8585546,,car
1763.1486,1342.5465,1894.3982,1448.0634,2,0.728649,,car
1847.8159,1251.8292,1940.5446,1320.1763,2,0.6688363,,car
2397.8586,1149.145,2558.3997,1292.5281,7,0.5393854,,truck
543.4859,1127.8577,731.807,1276.5529,5,0.38406143,,bus
2171.8933,1174.3414,2272.3142,1284.4457,5,0.33565113,,bus
541.6742,1125.3281,728.489,1284.3124,7,0.3159593,,truck
1509.6859,1049.0948,1665.1201,1150.1998,5,0.3119604,,bus
1248.0736,1087.3718,1410.2073,1215.64,5,0.27765897,,bus
2249.861,1336.8381,2385.439,1456.1533,2,0.92274225,,car
1552.3619,1340.206,1694.0402,1457.3196,2,0.8893573,,car
1757.4141,1340.5428,1885.9519,1459.0825,2,0.8074452,,car
1845.9149,1251.9397,1936.4196,1330.5325,2,0.71506304,,car
2413.6833,1150.3866,2558.396,1290.5604,7,0.47336343,,truck
542.5811,1128.0901,731.71,1277.503,5,0.391979,,bus
540.9309,1125.9836,728.28076,1284.9459,7,0.3325962,,truck
1511.888,1049.1193,1665.2505,1150.3857,5,0.3089615,,bus
1248.5472,1086.4801,1409.0458,1215.3365,5,0.29596466,,bus
2166.0974,1176.1649,2275.544,1282.9758,5,0.27291614,,bus
2248.2495,1326.8578,2384.7832,1451.0033,2,0.9155269,,car
1539.2817,1347.288,1687.042,1466.7288,2,0.8606196,,car
1739.4569,1352.7118,1884.7599,1472.9637,2,0.81862897,,car
1841.2062,1254.5654,1934.0919,1336.0856,2,0.7104806,,car
2397.8513,1148.9451,2560.1714,1289.4525,7,0.39517623,,truck
542.72064,1127.9916,731.67285,1277.205,5,0.38064703,,bus
541.10925,1125.9124,728.26776,1284.782,7,0.333725,,truck
1509.9657,1048.7351,1667.0848,1150.5013,5,0.314857,,bus
2163.4233,1171.0673,2275.256,1283.8632,5,0.3070325,,bus
1248.779,1086.819,1408.9645,1215.3008,5,0.30366546,,bus
2246.7727,1332.3195,2379.8687,1447.5532,2,0.8877234,,car
1524.1923,1351.0753,1675.4813,1482.5725,2,0.8553648,,car
1735.5388,1365.8292,1878.1897,1485.4689,2,0.78234833,,car
1836.7189,1259.0869,1931.7795,1339.7875,2,0.7115797,,car
543.22034,1128.2517,731.91486,1276.9769,5,0.39203718,,bus
541.46484,1126.132,728.7962,1284.7358,7,0.32826775,,truck
2162.9734,1159.1738,2272.464,1283.9628,5,0.30427653,,bus
1248.6914,1087.2781,1409.1097,1215.2687,5,0.29528844,,bus
1508.6995,1048.6941,1669.1991,1149.9813,5,0.28664708,,bus
2247.6775,1324.1061,2377.6956,1445.0425,2,0.91528606,,car
1509.8373,1362.4373,1669.4335,1497.0221,2,0.8388864,,car
1725.4775,1376.5159,1872.6907,1494.3904,2,0.8238884,,car
1829.0988,1268.0168,1928.6389,1344.9556,2,0.6166815,,car
543.203,1127.7817,731.5534,1276.9739,5,0.39643034,,bus
541.48865,1125.6804,728.31537,1284.7229,7,0.32947025,,truck
1248.8207,1086.1423,1408.7593,1215.0051,5,0.30550718,,bus
1508.6997,1048.9628,1667.7052,1150.3541,5,0.29684752,,bus
2161.8313,1159.5715,2271.895,1280.7496,5,0.29611042,,bus
2240.3188,1324.9213,2375.3909,1440.7043,2,0.8896657,,car
1720.2493,1387.0175,1863.3341,1510.053,2,0.84064245,,car
1490.3485,1369.1273,1658.3906,1509.0594,2,0.7792878,,car
1812.1018,1273.2971,1928.3185,1352.8403,2,0.7322563,,car
543.14325,1127.7703,731.6033,1277.1532,5,0.38320488,,bus
541.5033,1125.6835,728.3802,1284.7805,7,0.3263466,,truck
1509.3048,1049.313,1663.7627,1150.4319,5,0.31305316,,bus
1248.9207,1086.1754,1408.7322,1214.9993,5,0.30928737,,bus
2242.3245,1322.5463,2370.5225,1439.8319,2,0.8928671,,car
1478.9254,1378.7637,1647.4744,1521.2806,2,0.80544066,,car
1708.5491,1392.0195,1860.613,1527.1217,2,0.8033103,,car
1806.0916,1279.1302,1925.529,1363.7986,2,0.7992312,,car
2598.91,2005.4436,3058.892,2157.6885,2,0.4152514,,car
543.1659,1127.6146,731.6468,1277.1635,5,0.39777598,,bus
541.47046,1125.6908,728.2547,1284.9047,7,0.34157163,,truck
1249.0323,1086.2323,1408.77,1214.8782,5,0.32720065,,bus
1509.1517,1049.4294,1664.004,1150.608,5,0.31877592,,bus
2390.2163,1147.1119,2543.9739,1285.5657,7,0.28041628,,truck
2237.6838,1320.7375,2367.5627,1435.5001,2,0.9056304,,car
1462.7177,1394.6724,1628.1326,1536.3422,2,0.83063114,,car
2584.3638,1974.1703,3018.6196,2156.5212,2,0.7115727,,car
1702.6351,1404.1613,1851.9716,1543.6008,2,0.709717,,car
1807.5894,1284.0029,1916.8997,1367.7927,2,0.68445534,,car
543.0326,1127.5278,731.8013,1277.0173,5,0.39987385,,bus
541.34534,1125.5934,728.4379,1284.8494,7,0.3323195,,truck
1508.7692,1049.2183,1665.0681,1150.7502,5,0.32872036,,bus
1248.7739,1086.4828,1408.4833,1214.94,5,0.32487506,,bus
2381.4795,1146.1149,2545.4036,1283.3954,7,0.314566,,truck
2236.816,1316.6818,2367.3496,1434.3424,2,0.89613,,car
1686.6855,1414.8969,1842.5625,1559.8806,2,0.8516756,,car
1435.8754,1403.6277,1622.9833,1555.4089,2,0.8176229,,car
1800.0935,1292.9297,1910.7485,1375.0668,2,0.7605189,,car
2563.3274,1934.7869,2979.0295,2160.0,2,0.7579515,,car
543.0226,1127.9872,731.82477,1276.6906,5,0.4135928,,bus
2375.2368,1144.2037,2539.2253,1284.2842,5,0.38085723,,bus
1248.9127,1086.4327,1408.5664,1215.0358,5,0.34419367,,bus
1508.5334,1049.042,1666.819,1150.4308,5,0.2999431,,bus
2235.3318,1310.4097,2365.62,1431.163,2,0.8573059,,car
1675.6593,1423.6194,1846.4601,1580.3057,2,0.840849,,car
1413.2391,1419.6666,1602.6311,1572.2693,2,0.8249551,,car
1798.8933,1301.5521,1909.6384,1386.5101,2,0.7860175,,car
2541.8616,1904.61,2968.802,2154.0486,2,0.67465055,,car
1914.8364,1183.6534,1974.7134,1234.9578,2,0.42980775,,car
542.9506,1128.431,731.98175,1277.8671,5,0.41522253,,bus
1250.7788,1085.4711,1408.8362,1213.9688,5,0.36343336,,bus
1510.3945,1049.5017,1657.4934,1150.9849,5,0.30899462,,bus
2230.7395,1315.7769,2364.7097,1427.3743,2,0.888799,,car
1394.7275,1424.4858,1592.3456,1590.2769,2,0.8767403,,car
1659.776,1444.7286,1839.1366,1602.0067,2,0.8577544,,car
1799.6561,1299.8754,1906.7728,1389.382,2,0.77183527,,car
2521.8884,1873.2953,2934.42,2160.0,2,0.5507718,,car
542.90594,1128.4602,732.157,1277.2803,5,0.42187002,,bus
1913.6118,1184.2756,1970.8125,1238.208,2,0.38805157,,car
1250.5326,1085.7839,1409.1189,1213.8118,5,0.38405257,,bus
1511.2551,1049.6266,1656.3237,1151.5988,5,0.33356553,,bus
2163.7961,1174.4916,2261.4536,1269.353,5,0.27983978,,bus
1372.3674,1441.1047,1573.3832,1608.9694,2,0.898303,,car
2228.2998,1307.2294,2362.738,1425.0443,2,0.8413448,,car
1647.1106,1455.1287,1826.042,1626.7487,2,0.7935476,,car
1795.1338,1304.1797,1902.9639,1396.0496,2,0.78463537,,car
2505.7402,1847.2024,2906.2017,2160.0,2,0.5930068,,car
1907.1566,1184.759,1972.6901,1242.0999,2,0.48141572,,car
542.8339,1128.5472,732.06464,1277.4937,5,0.42468357,,bus
1250.5181,1086.0978,1409.358,1214.0066,5,0.39426327,,bus
2162.537,1172.2684,2260.3645,1267.959,5,0.3434258,,bus
2385.3796,1142.4807,2534.7607,1280.5507,7,0.33768564,,truck
1509.718,1049.5504,1656.2875,1151.4926,5,0.30804905,,bus
2226.3406,1309.8307,2358.3413,1417.4348,2,0.8967933,,car
1788.977,1313.2711,1893.2776,1407.9829,2,0.81841433,,car
1349.6067,1454.48,1558.3701,1631.4954,2,0.7917775,,car
1628.3599,1470.9811,1817.684,1647.5958,2,0.7842475,,car
2492.3005,1819.9625,2877.208,2158.1228,2,0.6217584,,car
543.3121,1128.545,732.3661,1276.6459,5,0.46540052,,bus
1250.2446,1085.974,1408.465,1214.32,5,0.40931684,,bus
1903.1039,1188.8572,1972.3298,1243.4275,2,0.3896994,,car
1508.3569,1049.2628,1663.036,1151.7246,5,0.30708012,,bus
2162.3147,1173.2814,2260.0557,1267.7001,5,0.30396962,,bus
1321.8121,1466.0508,1541.8196,1653.8167,2,0.8655528,,car
2222.702,1306.0966,2354.0034,1413.7651,2,0.85306126,,car
1781.2203,1319.442,1886.799,1414.6177,2,0.80336434,,car
1618.8158,1481.8517,1798.5642,1671.7782,2,0.72895825,,car
2479.828,1796.5774,2842.5884,2128.4758,2,0.6382598,,car
543.07416,1128.8234,732.1591,1276.5701,5,0.44496554,,bus
1899.1396,1186.5059,1970.4574,1247.0077,2,0.38228965,,car
1249.9167,1086.2645,1408.6409,1214.8317,5,0.3537415,,bus
2157.0278,1171.1833,2261.338,1267.6312,5,0.32399634,,bus
1506.5453,1049.0619,1665.8928,1151.4874,5,0.26813072,,bus
2220.7327,1300.5231,2351.213,1411.3654,2,0.86482507,,car
1295.0938,1484.8514,1526.9741,1679.0315,2,0.84905636,,car
1596.9489,1497.297,1798.01,1699.2491,2,0.8274852,,car
1773.4662,1325.2332,1887.3995,1428.5988,2,0.7350448,,car
2467.36,1770.3252,2809.2524,2096.508,2,0.6979133,,car
543.1176,1128.7651,732.196,1276.6613,5,0.44432974,,bus
1249.92,1086.2651,1408.9783,1214.7462,5,0.347221,,bus
2155.6904,1169.5204,2260.815,1266.5901,5,0.32971063,,bus
1508.2072,1049.7888,1652.2614,1151.4907,5,0.25270104,,bus
1265.6824,1497.4537,1503.3903,1704.9027,2,0.84902996,,car
1570.9808,1515.4402,1786.9354,1732.2063,2,0.8241558,,car
2225.1335,1300.3535,2346.287,1407.7943,2,0.7530239,,car
1754.9722,1334.8412,1884.0106,1437.0162,2,0.69090575,,car
2452.601,1742.1984,2786.1965,2060.4517,2,0.58757627,,car
543.08496,1128.9485,732.32526,1276.5938,5,0.4459864,,bus
1892.8806,1199.7048,1964.6997,1255.3032,2,0.40092552,,car
1249.5685,1086.149,1409.2002,1214.4609,5,0.34127322,,bus
2159.8796,1167.6512,2259.8804,1264.154,5,0.31306297,,bus
1508.9934,1050.2146,1650.6515,1151.811,5,0.25770035,,bus
2217.126,1295.7456,2349.8767,1408.4503,2,0.8715151,,car
1555.3246,1535.4598,1771.9856,1764.3014,2,0.8435753,,car
1738.5286,1339.5809,1881.5273,1449.2358,2,0.80195314,,car
1229.6232,1511.8163,1476.4735,1736.9558,2,0.74877626,,car
2443.6885,1726.0413,2782.672,2030.1996,2,0.5537134,,car
1891.3232,1201.5042,1961.8701,1258.6133,2,0.45347807,,car
541.0399,1126.648,727.58264,1280.6144,5,0.4358587,,bus
1249.927,1085.9379,1409.5753,1214.609,5,0.31509775,,bus
1197.814,1535.5533,1454.8766,1765.9429,2,0.84546787,,car
1526.9597,1559.2269,1767.2051,1800.401,2,0.8346966,,car
1732.8966,1356.3157,1873.9427,1461.9573,2,0.79506004,,car
2220.587,1292.1709,2343.458,1400.4371,2,0.7638816,,car
1885.5844,1203.8478,1960.6411,1263.0809,2,0.6087763,,car
2485.8215,1784.194,2740.9111,1993.701,2,0.51294327,,car
540.84595,1126.6558,727.3775,1280.8346,5,0.43860406,,bus
1249.5935,1085.9132,1409.5629,1215.2406,5,0.29914102,,bus
2161.4285,1163.4669,2256.1372,1262.7386,5,0.2666813,,bus
2452.4922,1726.5139,2756.5718,1990.3553,2,0.2621636,,car
1158.9269,1559.264,1439.5576,1800.5575,2,0.8602544,,car
1723.3206,1366.4749,1869.3505,1480.9993,2,0.81298083,,car
2215.8486,1293.95,2345.387,1398.6691,2,0.77923656,,car
1507.8707,1574.5961,1757.8137,1840.2675,2,0.7582507,,car
1883.9894,1205.7085,1959.1754,1269.9419,2,0.64241964,,car
2428.4414,1692.0498,2719.7332,1970.1724,2,0.48511717,,car
540.9143,1126.766,727.2494,1280.7592,5,0.46679366,,bus
2161.6963,1163.6943,2254.5,1262.4274,5,0.322158,,bus
1260.4572,1080.5038,1407.4832,1215.9126,5,0.3176081,,bus
2369.0657,1140.5256,2518.7134,1264.4258,7,0.2517044,,truck
1118.9202,1581.249,1403.6477,1836.7126,2,0.8256663,,car
2216.4736,1292.2377,2338.4563,1395.7069,2,0.8070095,,car
1718.776,1376.9121,1865.1355,1488.5526,2,0.75890946,,car
1469.1145,1605.1805,1740.0007,1889.1072,2,0.71236056,,car
1880.0526,1208.7173,1960.597,1271.581,2,0.69137186,,car
2425.3362,1674.4083,2704.3992,1943.1727,2,0.5339053,,car
542.8021,1128.3257,732.19745,1277.2161,5,0.46296254,,bus
2160.7144,1164.1095,2254.0557,1260.289,5,0.33171046,,bus
1261.1844,1081.1189,1407.5568,1215.5131,5,0.30297014,,bus
1707.9094,1382.375,1859.0718,1502.8156,2,0.8389478,,car
2213.921,1292.0797,2331.8523,1392.6698,2,0.7718732,,car
1076.1339,1603.4857,1378.623,1879.0616,2,0.7504179,,car
1441.6558,1637.9923,1730.0165,1936.6095,2,0.67304045,,car
2439.6182,1662.3021,2685.12,1925.1537,2,0.659542,,car
1876.3682,1213.6992,1958.1976,1273.0898,2,0.6285768,,car
542.83136,1128.3264,732.0143,1277.23,5,0.4558809,,bus
1260.6996,1080.9203,1408.0167,1215.8368,5,0.292334,,bus
2160.6938,1165.2847,2254.7917,1258.1968,5,0.2525069,,bus
1704.1018,1394.6243,1844.8909,1518.9724,2,0.80636895,,car
2216.0266,1294.081,2330.1697,1386.4292,2,0.77229637,,car
1018.8977,1633.0554,1345.1902,1925.3643,2,0.6703619,,car
1408.1973,1669.4293,1704.5659,1991.2863,2,0.6255623,,car
2414.8945,1645.0459,2675.8564,1902.0564,2,0.6037733,,car
1873.4191,1215.0919,1954.938,1277.9165,2,0.5434155,,car
540.4225,1125.3933,727.18787,1280.2361,5,0.46247137,,bus
1260.5099,1080.9907,1411.1339,1215.8325,5,0.29100418,,bus
2362.9182,1138.2606,2512.215,1266.5293,5,0.25599217,,bus
2158.3696,1164.0072,2253.8489,1256.0679,5,0.2552379,,bus
1690.9861,1404.0144,1840.4349,1535.5123,2,0.82954264,,car
2214.673,1290.2186,2321.737,1387.6344,2,0.74810064,,car
1363.1042,1707.212,1685.8679,2054.179,2,0.7132327,,car
955.4401,1658.1989,1309.662,1977.0844,2,0.64000475,,car
1867.6179,1217.9751,1951.0239,1282.2363,2,0.63768184,,car
2390.1768,1631.0431,2649.2852,1878.7899,2,0.5883003,,car
540.4847,1125.7961,727.3871,1280.5796,5,0.4860053,,bus
1747.897,1164.7754,1810.5952,1215.2286,2,0.3185583,,car
